record_type,timeframe,resolution,suite,symbol,period_from,period_to,n_bars,n_trades,win_rate_pct,sharpe_ratio,sortino_ratio,max_drawdown_pct,total_return_pct,cagr_pct,expectancy,profit_factor,entry_date,exit_date,side,entry_price,exit_price,pnl,commission,net_pnl,p_up,p_down,confidence,mcmc_ms
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260127,20260127,SELL,2027.87,2027.87,-0.0,0.0,-0.0,0.0,0.0006922875899278497,0.9517770064585689,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260127,20260127,SELL,2027.32,2023.0,4.32,0.0,4.32,0.0,0.11241767319685371,0.8861187615027897,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260127,20260127,BUY,2023.02,2023.06,0.04,0.0,0.04,0.0,0.0,1.0,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260127,20260127,SELL,2033.3,2015.89,17.41,0.0,17.41,0.0,0.002663127907198479,0.9723494413399266,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260127,20260127,SELL,2016.12,2016.78,-0.66,0.0,-0.66,0.0,1.2182147649360648e-08,0.9999999229505109,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260127,20260127,SELL,2017.31,2018.46,-1.15,0.0,-1.15,0.0,0.001443134085642029,0.996225774390863,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260127,20260127,SELL,2020.17,2019.88,0.29,0.0,0.29,0.0,0.0018536619826455755,0.9959274995250487,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260128,20260128,BUY,2021.05,2015.17,-5.88,0.0,-5.88,8.91131946911473e-17,0.0,0.9999999181843042,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260128,20260128,SELL,2015.03,2016.08,-1.05,0.0,-1.05,0.0,3.478473327962211e-05,0.9704952621184092,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260128,20260128,SELL,2015.88,2015.63,0.25,0.0,0.25,0.0,0.0015772804213096138,0.9910938330025602,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260128,20260128,SELL,2016.25,2014.13,2.12,0.0,2.12,0.0,0.00018220083217974507,0.9940093179725755,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260128,20260128,SELL,2014.8,2009.06,5.74,0.0,5.74,0.0,0.000850060996832581,0.9971580965768108,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260128,20260128,SELL,2008.45,2005.21,3.24,0.0,3.24,0.0,0.00041678720392295524,0.9984508865587008,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260128,20260128,SELL,2006.32,2000.08,6.24,0.0,6.24,0.0,0.0002212778790375362,0.9984548337444877,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260128,20260128,SELL,2000.36,1993.59,6.77,0.0,6.77,0.0,0.00013195813837321948,0.9989835222848323,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260128,20260128,SELL,1990.81,1990.81,-0.0,0.0,-0.0,0.0,0.00022992457657498364,0.999042714488409,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260128,20260128,SELL,1990.22,1995.22,-5.0,0.0,-5.0,0.0,0.002048217662996319,0.9974598098372187,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260128,20260128,BUY,1993.6,1998.39,4.79,0.0,4.79,0.0,0.0,1.0,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260128,20260128,SELL,1998.79,2004.78,-5.99,0.0,-5.99,0.0,0.02091273829441521,0.8217650985297124,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260128,20260128,SELL,1989.2,1997.56,-8.36,0.0,-8.36,0.0,5.443740021597362e-06,0.9938044861449857,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260129,20260129,BUY,2005.51,2011.46,5.95,0.0,5.95,0.0024123168456051474,0.0,0.9975875400101539,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260129,20260129,BUY,2011.87,2007.62,-4.25,0.0,-4.25,0.0018250634813587613,0.0,0.9840044937640431,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260129,20260129,SELL,2007.58,2009.4,-1.82,0.0,-1.82,0.0,0.8243436563272498,0.8243436563272498,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260129,20260129,SELL,2008.88,2003.76,5.12,0.0,5.12,0.0,0.0021657727632405596,0.9939136674756378,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260129,20260129,SELL,2003.59,2008.06,-4.47,0.0,-4.47,0.0,0.00036870651841596755,0.9973428774292012,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260129,20260129,SELL,2007.93,2006.11,1.82,0.0,1.82,0.0,0.0035766503927696504,0.9931445041734785,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260129,20260129,SELL,2006.22,2006.19,0.03,0.0,0.03,0.0,0.0014739749004887234,0.996320211078883,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260129,20260129,SELL,2006.94,2006.94,-0.0,0.0,-0.0,0.0,0.002927560227260502,0.9952421587816963,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260129,20260129,SELL,2006.84,2009.97,-3.13,0.0,-3.13,0.0,0.004042813750060704,0.9947637077405553,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260129,20260129,BUY,2009.43,2001.65,-7.78,0.0,-7.78,0.0,0.0,1.0,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260129,20260129,SELL,2006.66,2006.21,0.45,0.0,0.45,0.0,0.00046768098239491715,0.9679808849934276,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260130,20260130,BUY,2025.38,2018.18,-7.2,0.0,-7.2,3.64236243051504e-23,0.0,0.9999999999908482,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260130,20260130,SELL,2018.39,2020.42,-2.03,0.0,-2.03,0.0,7.081002471357558e-05,0.9994911101769169,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260130,20260130,SELL,2023.37,2020.24,3.13,0.0,3.13,0.0,0.00012343772509101545,0.9643968453148332,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260130,20260130,SELL,2019.95,2021.04,-1.09,0.0,-1.09,0.0,0.00045154296986818195,0.9219710097285623,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260130,20260130,SELL,2021.3,2021.24,0.06,0.0,0.06,0.0,0.0010180935560359342,0.998966202980494,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260130,20260130,SELL,2027.51,2027.51,-0.0,0.0,-0.0,0.0,0.0006348212526427236,0.9993123711722206,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260130,20260130,SELL,2027.85,2025.57,2.28,0.0,2.28,0.0,0.0030650304473181047,0.9969204626857923,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260130,20260130,BUY,2025.01,2026.44,1.43,0.0,1.43,0.0,0.0,1.0,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260130,20260130,SELL,2029.02,2030.46,-1.44,0.0,-1.44,0.0,0.9957890397610094,0.9957890397610094,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260130,20260130,SELL,2030.25,2028.49,1.76,0.0,1.76,0.0,0.9987072805651268,0.9987072805651268,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260130,20260130,SELL,2028.56,2025.8,2.76,0.0,2.76,0.0,0.9994135362856492,0.9994135362856492,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260130,20260130,SELL,2025.93,2017.03,8.9,0.0,8.9,0.0,0.9998864949349785,0.9998864949349785,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260130,20260130,SELL,2028.3,2029.81,-1.51,0.0,-1.51,0.0,0.9999971742830231,0.9999971742830231,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260202,20260202,SELL,2021.25,2011.13,10.12,0.0,10.12,0.0,0.006099797389713331,0.9938995483663283,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260202,20260202,SELL,2012.38,2006.02,6.36,0.0,6.36,0.0,1.5654130626598544e-11,0.9999992745255002,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260202,20260202,SELL,2005.63,2001.04,4.59,0.0,4.59,0.0,1.860837766356503e-05,0.9999813565146599,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260202,20260202,SELL,2000.67,1996.78,3.89,0.0,3.89,0.0,0.00019458486640612345,0.9998042815751936,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260202,20260202,SELL,1995.24,1993.71,1.53,0.0,1.53,0.0,0.00014307734588948852,0.9998451080165008,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260202,20260202,SELL,1993.66,1988.63,5.03,0.0,5.03,0.0,0.9988367984655998,0.9988367984655998,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260202,20260202,SELL,1989.02,1987.87,1.15,0.0,1.15,0.0,0.9993199007805077,0.9993199007805077,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260202,20260202,SELL,1987.09,1979.89,7.2,0.0,7.2,0.0,0.9970542872724062,0.9970542872724062,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260202,20260202,SELL,1976.51,1976.51,-0.0,0.0,-0.0,0.0,0.9997020238339748,0.9997020238339748,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260202,20260202,SELL,1975.32,1981.38,-6.06,0.0,-6.06,0.0,0.9971581778691095,0.9971581778691095,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260202,20260202,BUY,1981.6,1990.26,8.66,0.0,8.66,0.0,0.0,1.0,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260202,20260202,SELL,1997.07,1998.71,-1.64,0.0,-1.64,0.0,0.002488206604366215,0.8769361152713921,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260202,20260202,SELL,1998.97,2000.31,-1.34,0.0,-1.34,0.0,0.0018115471771480412,0.9834265726794482,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260202,20260202,SELL,2001.73,2004.31,-2.58,0.0,-2.58,0.0,0.0007946383715051822,0.9974245605569673,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260203,20260203,BUY,2008.24,2011.83,3.59,0.0,3.59,8.64945771267355e-25,0.0,0.9999981137971926,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260203,20260203,SELL,2009.19,2005.13,4.06,0.0,4.06,0.0,0.0002762045727594998,0.8761308127673125,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260203,20260203,SELL,2005.05,2004.58,0.47,0.0,0.47,0.0,0.0004103892857171104,0.9910677976202605,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260203,20260203,SELL,2004.74,2001.33,3.41,0.0,3.41,0.0,0.0009950638633674153,0.9984687865050661,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260203,20260203,SELL,2001.76,2000.12,1.64,0.0,1.64,0.0,0.00041764573016351024,0.9994751591751394,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260203,20260203,SELL,2000.45,2003.6,-3.15,0.0,-3.15,0.0,0.000871759731146846,0.9991012708101463,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260203,20260203,SELL,2003.97,2004.65,-0.68,0.0,-0.68,0.0,0.0017308800614700152,0.998225995280164,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260203,20260203,SELL,2008.27,2008.27,-0.0,0.0,-0.0,0.0,0.000930721348989639,0.9989949132993443,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260203,20260203,SELL,2008.16,2011.17,-3.01,0.0,-3.01,0.0,0.0014685292533243594,0.9985137617486681,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260203,20260203,BUY,2011.19,2006.2,-4.99,0.0,-4.99,0.0,0.0,1.0,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260203,20260203,SELL,2005.72,2000.27,5.45,0.0,5.45,0.0,0.0015856076405106046,0.8315526963070159,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260203,20260203,SELL,2000.08,1997.81,2.27,0.0,2.27,0.0,1.568580911176695e-05,0.9893095907845341,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260203,20260203,SELL,1998.44,1995.8,2.64,0.0,2.64,0.0,0.00010923130814234955,0.9991391131717495,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260203,20260203,SELL,1997.24,1997.69,-0.45,0.0,-0.45,0.0,0.0006051651439286015,0.9992942054616817,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260204,20260204,BUY,1998.45,1992.21,-6.24,0.0,-6.24,2.2460397357236565e-16,0.0,0.9999944126914555,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260204,20260204,SELL,1992.69,1990.48,2.21,0.0,2.21,0.0,3.4640768802703954e-05,0.8669325101451573,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260204,20260204,SELL,1989.82,1985.75,4.07,0.0,4.07,0.0,0.0004700032462831348,0.9837318938470545,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260204,20260204,SELL,1986.33,1987.23,-0.9,0.0,-0.9,0.0,5.573360589630629e-05,0.998921243660391,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260204,20260204,SELL,1987.16,1977.84,9.32,0.0,9.32,0.0,0.0021596119896066888,0.9977052831997812,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260204,20260204,SELL,1977.99,1978.86,-0.87,0.0,-0.87,0.0,6.510906629705153e-09,0.9999946647424952,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260204,20260204,SELL,1979.04,1980.75,-1.71,0.0,-1.71,0.0,0.001234327293676826,0.9987651280553455,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260204,20260204,SELL,1980.22,1980.87,-0.65,0.0,-0.65,0.0,0.0012558364164786972,0.9985096387581576,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260204,20260204,SELL,1987.77,1987.77,-0.0,0.0,-0.0,0.0,0.0013317466449467913,0.998564901249901,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260204,20260204,SELL,1987.65,1982.59,5.06,0.0,5.06,0.0,0.0016089573940585734,0.9983803931686008,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260204,20260204,BUY,1982.22,1981.87,-0.35,0.0,-0.35,1.1924760356273588e-35,0.0,1.0,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260204,20260204,SELL,1982.18,1986.54,-4.36,0.0,-4.36,0.0,0.9903223136312357,0.9903223136312357,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260204,20260204,SELL,1986.12,1980.2,5.92,0.0,5.92,0.0,0.9998494576082049,0.9998494576082049,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260204,20260204,SELL,1980.72,1977.89,2.83,0.0,2.83,0.0,0.9999053319676182,0.9999053319676182,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260204,20260204,SELL,1978.11,1991.26,-13.15,0.0,-13.15,0.0,0.999850848907941,0.999850848907941,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260204,20260204,SELL,1991.93,1981.22,10.71,0.0,10.71,0.0,0.9995973715715784,0.9995973715715784,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260205,20260205,BUY,1987.08,1985.3,-1.78,0.0,-1.78,0.0,0.0,1.0,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260205,20260205,SELL,1983.67,1982.83,0.84,0.0,0.84,0.0,0.9357655408079353,0.9357655408079353,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260205,20260205,BUY,1979.23,1980.13,0.9,0.0,0.9,0.0,0.0,1.0,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260205,20260205,SELL,1980.09,1985.97,-5.88,0.0,-5.88,0.0,0.0049268776093351375,0.8413370422302605,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260205,20260205,SELL,1986.25,1978.58,7.67,0.0,7.67,0.0,0.0019731976527271548,0.9639263994768482,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260205,20260205,SELL,1978.55,1986.12,-7.57,0.0,-7.57,0.0,1.5173247593248494e-05,0.9988606094746073,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260205,20260205,SELL,1985.78,1977.53,8.25,0.0,8.25,0.0,0.0027193747693699116,0.9970462175792967,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260205,20260205,SELL,1978.31,1973.39,4.92,0.0,4.92,0.0,1.4287764603054636e-05,0.999905901314062,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260205,20260205,SELL,1977.25,1969.27,7.98,0.0,7.98,0.0,0.0003923924431467514,0.9996008113388096,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260206,20260206,BUY,1956.66,1957.25,0.59,0.0,0.59,5.868239125347767e-22,0.0,1.0,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260206,20260206,SELL,1957.17,1960.24,-3.07,0.0,-3.07,0.0,2.649105744010366e-06,0.9379152849571208,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260206,20260206,SELL,1959.5,1964.33,-4.83,0.0,-4.83,0.0,0.00209672641079945,0.9913955152409646,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260206,20260206,SELL,1964.37,1958.43,5.94,0.0,5.94,0.0,0.001614591448235097,0.9881325615192187,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260206,20260206,SELL,1958.29,1949.3,8.99,0.0,8.99,0.0,0.00010697688293356696,0.9987445365348319,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260206,20260206,SELL,1949.26,1949.74,-0.48,0.0,-0.48,0.0,1.4136021644213844e-05,0.9999223885071952,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260206,20260206,SELL,1949.52,1957.78,-8.26,0.0,-8.26,0.0,0.0006410541125547464,0.9993346828947952,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260206,20260206,SELL,1958.8,1955.02,3.78,0.0,3.78,0.0,0.0016998799768199492,0.9958572656328627,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260206,20260206,SELL,1957.03,1957.03,-0.0,0.0,-0.0,0.0,0.00017890110497968372,0.9992193897052545,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260206,20260206,SELL,1955.49,1958.02,-2.53,0.0,-2.53,0.0,0.0019552471947485756,0.9980171980451512,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260206,20260206,BUY,1957.9,1954.3,-3.6,0.0,-3.6,0.0,0.0,1.0,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260206,20260206,SELL,1946.68,1938.69,7.99,0.0,7.99,0.0,3.63216018213404e-05,0.8987586799752771,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260206,20260206,SELL,1945.3,1943.6,1.7,0.0,1.7,0.0,0.001312410414362898,0.8782321449557117,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260209,20260209,SELL,1951.26,1951.28,-0.02,0.0,-0.02,0.0,0.0002380462453548722,0.9622323868320022,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260209,20260209,SELL,1951.08,1949.43,1.65,0.0,1.65,0.0,0.001440410952856487,0.9967928200767443,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260209,20260209,SELL,1949.64,1947.26,2.38,0.0,2.38,0.0,0.0009607225425957604,0.9988767075658159,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260209,20260209,SELL,1947.69,1945.65,2.04,0.0,2.04,0.0,0.0011401348536357343,0.9987950071163996,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260209,20260209,SELL,1945.57,1945.3,0.27,0.0,0.27,0.0,0.0010107963710148037,0.99892550775509,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260209,20260209,SELL,1947.88,1947.88,-0.0,0.0,-0.0,0.0,0.0010777927118096173,0.9988701092681869,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260209,20260209,SELL,1947.99,1950.95,-2.96,0.0,-2.96,0.0,0.0015883462152481958,0.9983870443857016,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260209,20260209,BUY,1950.89,1954.22,3.33,0.0,3.33,0.0,0.0,1.0,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260209,20260209,SELL,1948.95,1949.79,-0.84,0.0,-0.84,0.0,0.0038172694149305655,0.756253901097192,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260209,20260209,SELL,1949.79,1944.96,4.83,0.0,4.83,0.0,0.001389572114837094,0.9851900324663293,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260209,20260209,SELL,1944.67,1945.21,-0.54,0.0,-0.54,0.0,0.0002645218860725912,0.9988450621107584,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260209,20260209,SELL,1946.14,1947.75,-1.61,0.0,-1.61,0.0,0.0011158000656234883,0.998832281206948,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260210,20260210,BUY,1951.51,1955.47,3.96,0.0,3.96,3.6605713571954106e-07,0.0,0.9999996339428877,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260210,20260210,SELL,1962.85,1961.84,1.01,0.0,1.01,0.0,0.00019773905338345697,0.8321848629764885,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260210,20260210,SELL,1961.74,1961.06,0.68,0.0,0.68,0.0,0.00040647950929724653,0.9866867771683735,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260210,20260210,SELL,1961.1,1955.93,5.17,0.0,5.17,0.0,0.00040201144280976555,0.9986934458085219,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260210,20260210,SELL,1956.1,1958.72,-2.62,0.0,-2.62,0.0,4.490994440610385e-07,0.9999921562429209,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260210,20260210,SELL,1958.66,1962.89,-4.23,0.0,-4.23,0.0,0.0014593164972091927,0.9985401942747002,0.0
trade,15m,15,hmm_tfcompare_15m,VN30F1M,20260101,20260320,,,,,,,,,,,20260210,20260210,SELL,1959.81,1959.81,-0.0,0.0,-0.0,0.0,0.0011852978082164238,0.998599867210115,0.0
